instance_path,split,index_in_split,filename
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2253_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2252,cpbsd_instance_2253_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2254_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2253,cpbsd_instance_2254_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2255_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2254,cpbsd_instance_2255_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2256_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2255,cpbsd_instance_2256_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2257_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2256,cpbsd_instance_2257_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2258_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2257,cpbsd_instance_2258_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2259_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2258,cpbsd_instance_2259_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2260_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2259,cpbsd_instance_2260_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2261_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2260,cpbsd_instance_2261_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2262_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2261,cpbsd_instance_2262_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2263_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2262,cpbsd_instance_2263_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2264_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2263,cpbsd_instance_2264_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2265_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2264,cpbsd_instance_2265_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2266_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2265,cpbsd_instance_2266_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2267_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2266,cpbsd_instance_2267_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2268_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2267,cpbsd_instance_2268_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2269_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2268,cpbsd_instance_2269_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2270_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2269,cpbsd_instance_2270_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2271_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2270,cpbsd_instance_2271_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2272_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2271,cpbsd_instance_2272_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2273_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2272,cpbsd_instance_2273_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2274_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2273,cpbsd_instance_2274_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2275_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2274,cpbsd_instance_2275_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2276_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2275,cpbsd_instance_2276_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2277_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2276,cpbsd_instance_2277_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2278_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2277,cpbsd_instance_2278_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2279_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2278,cpbsd_instance_2279_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2280_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2279,cpbsd_instance_2280_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2281_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2280,cpbsd_instance_2281_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2282_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2281,cpbsd_instance_2282_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2283_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2282,cpbsd_instance_2283_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2284_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2283,cpbsd_instance_2284_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2285_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2284,cpbsd_instance_2285_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2286_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2285,cpbsd_instance_2286_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2287_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2286,cpbsd_instance_2287_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2288_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2287,cpbsd_instance_2288_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2289_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2288,cpbsd_instance_2289_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2290_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2289,cpbsd_instance_2290_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2291_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2290,cpbsd_instance_2291_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2292_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2291,cpbsd_instance_2292_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2293_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2292,cpbsd_instance_2293_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2294_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2293,cpbsd_instance_2294_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2295_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2294,cpbsd_instance_2295_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2296_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2295,cpbsd_instance_2296_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2297_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2296,cpbsd_instance_2297_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2298_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2297,cpbsd_instance_2298_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2299_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2298,cpbsd_instance_2299_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2300_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2299,cpbsd_instance_2300_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2301_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2300,cpbsd_instance_2301_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2302_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2301,cpbsd_instance_2302_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2303_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2302,cpbsd_instance_2303_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2304_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2303,cpbsd_instance_2304_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2305_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2304,cpbsd_instance_2305_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2306_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2305,cpbsd_instance_2306_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2307_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2306,cpbsd_instance_2307_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2308_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2307,cpbsd_instance_2308_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2309_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2308,cpbsd_instance_2309_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2310_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2309,cpbsd_instance_2310_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2311_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2310,cpbsd_instance_2311_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2312_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2311,cpbsd_instance_2312_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2313_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2312,cpbsd_instance_2313_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2314_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2313,cpbsd_instance_2314_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2315_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2314,cpbsd_instance_2315_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2316_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2315,cpbsd_instance_2316_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2317_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2316,cpbsd_instance_2317_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2318_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2317,cpbsd_instance_2318_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2319_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2318,cpbsd_instance_2319_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2320_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2319,cpbsd_instance_2320_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2321_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2320,cpbsd_instance_2321_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2322_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2321,cpbsd_instance_2322_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2323_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2322,cpbsd_instance_2323_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2324_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2323,cpbsd_instance_2324_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2325_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2324,cpbsd_instance_2325_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2326_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2325,cpbsd_instance_2326_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2327_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2326,cpbsd_instance_2327_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2328_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2327,cpbsd_instance_2328_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2329_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2328,cpbsd_instance_2329_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2330_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2329,cpbsd_instance_2330_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2331_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2330,cpbsd_instance_2331_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2332_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2331,cpbsd_instance_2332_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2333_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2332,cpbsd_instance_2333_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2334_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2333,cpbsd_instance_2334_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2335_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2334,cpbsd_instance_2335_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2336_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2335,cpbsd_instance_2336_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2337_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2336,cpbsd_instance_2337_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2338_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2337,cpbsd_instance_2338_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2339_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2338,cpbsd_instance_2339_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2340_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2339,cpbsd_instance_2340_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2341_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2340,cpbsd_instance_2341_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2342_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2341,cpbsd_instance_2342_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2343_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2342,cpbsd_instance_2343_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2344_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2343,cpbsd_instance_2344_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2345_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2344,cpbsd_instance_2345_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2346_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2345,cpbsd_instance_2346_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2347_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2346,cpbsd_instance_2347_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2348_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2347,cpbsd_instance_2348_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2349_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2348,cpbsd_instance_2349_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2350_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2349,cpbsd_instance_2350_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2351_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2350,cpbsd_instance_2351_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2352_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2351,cpbsd_instance_2352_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2353_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2352,cpbsd_instance_2353_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2354_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2353,cpbsd_instance_2354_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2355_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2354,cpbsd_instance_2355_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2356_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2355,cpbsd_instance_2356_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2357_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2356,cpbsd_instance_2357_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_2358_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,2357,cpbsd_instance_2358_N5_K50_normal_rho0.0_full_random_corr.msgpack
